"keyword","time","value"
"BBBY","2023-03-01",91
"BBBY","2023-03-02",96
"BBBY","2023-03-03",71
"BBBY","2023-03-04",23
"BBBY","2023-03-05",18
"BBBY","2023-03-06",71
"BBBY","2023-03-07",68
"BBBY","2023-03-08",78
"BBBY","2023-03-09",80
"BBBY","2023-03-10",79
"BBBY","2023-03-11",32
"BBBY","2023-03-12",19
"BBBY","2023-03-13",92
"BBBY","2023-03-14",77
"BBBY","2023-03-15",77
"BBBY","2023-03-16",81
"BBBY","2023-03-17",87
"BBBY","2023-03-18",39
"BBBY","2023-03-19",19
"BBBY","2023-03-20",88
"BBBY","2023-03-21",89
"BBBY","2023-03-22",91
"BBBY","2023-03-23",88
"BBBY","2023-03-24",65
"BBBY","2023-03-25",15
"BBBY","2023-03-26",15
"BBBY","2023-03-27",63
"BBBY","2023-03-28",67
"BBBY","2023-03-29",59
"BBBY","2023-03-30",81
"BBBY","2023-03-31",100